YDL072C,NP_005736.3,27.556
YDL074C,NP_001193963.1,24.254
YDL075W,NP_000984.1,58.559
YDL076C,XP_011519591.1,28.000
YDL077C,XP_016877528.1,26.998
YDL078C,NP_005909.2,43.824
YDL079C,NP_001139628.1,51.376
YDL080C,NP_036392.2,22.483
YDL081C,NP_000994.1,41.818
YDL082W,NP_150254.1,48.585
YDL083C,NP_001011.1,65.942
YDL084W,NP_542165.1,62.870
YDL085C-A,NP_075257.1,45.161
YDL085W,NP_067022.1,23.469
YDL086W,NP_001308838.2,28.346
YDL087C,NP_060502.1,33.613
YDL088C,XP_016877135.1,27.333
YDL090C,NP_002019.1,39.589
YDL091C,NP_055428.1,29.480
YDL092W,NP_003125.3,39.024
YDL093W,NP_037514.2,29.847
YDL095W,NP_037514.2,34.040
YDL097C,NP_002806.2,45.361
YDL098C,NP_653324.1,26.471
YDL099W,XP_016867141.1,30.405
YDL100C,NP_004308.2,46.491
YDL101C,NP_001005735.1,31.493
YDL102W,XP_016882370.1,50.049
YDL103C,NP_003106.3,40.329
YDL104C,NP_001363027.1,31.991
YDL105W,NP_060085.2,22.951
YDL106C,NP_671725.1,36.765
YDL108W,NP_001790.1,48.299
YDL109C,XP_011515375.1,29.146
YDL110C,XP_016859751.1,30.263
YDL111C,NP_055819.2,25.403
YDL112W,XP_016857686.1,37.719
YDL113C,NP_003785.1,20.528
YDL114W,NP_057329.3,25.279
YDL115C,NP_115554.2,31.944
YDL116W,NP_065134.1,20.840
YDL117W,NP_003017.1,40.000
YDL119C,XP_024309379.1,32.667
YDL120W,NP_000135.2,42.574
YDL121C,NP_997244.4,37.500
YDL122W,XP_016861124.1,30.168
YDL122W,XP_016861124.1,36.923
YDL123W,NP_056262.3,45.455
YDL124W,NP_697021.1,32.667
YDL125C,NP_005331.1,36.275
YDL126C,NP_009057.1,70.356
YDL127W,XP_024308558.1,21.488
YDL128W,NP_065740.2,25.000
YDL129W,XP_016881637.1,36.957
YDL130W,NP_000994.1,36.538
YDL130W-A,NP_057395.1,47.826
YDL131W,NP_001274670.1,22.650
YDL132W,NP_003583.2,31.802
YDL134C,NP_001009552.1,75.166
YDL135C,NP_004300.1,37.949
YDL136W,NP_009140.1,56.098
YDL137W,NP_001649.1,76.796
YDL138W,XP_011511389.1,31.325
YDL139C,XP_011538504.1,21.429
YDL140C,NP_000928.1,31.008
YDL140C,NP_000928.1,33.065
YDL140C,NP_000928.1,36.667
YDL140C,NP_000928.1,49.789
YDL140C,NP_000928.1,66.837
YDL140C,NP_000928.1,68.394
YDL140C,NP_000928.1,68.750
YDL140C,NP_000928.1,68.912
YDL140C,NP_000928.1,69.430
YDL140C,NP_000928.1,69.948
YDL140C,NP_000928.1,74.576
YDL140C,NP_000928.1,74.757
YDL140C,NP_000928.1,75.229
YDL140C,NP_000928.1,77.391
YDL140C,NP_000928.1,77.778
YDL140C,NP_000928.1,78.378
YDL140C,NP_000928.1,79.279
YDL140C,NP_000928.1,80.180
YDL141W,XP_024307834.1,29.047
YDL142C,NP_061968.1,34.503
YDL143W,NP_006421.2,59.579
YDL145C,NP_004362.2,44.075
YDL146W,NP_909119.1,23.577
YDL147W,NP_002807.1,41.124
YDL148C,NP_003694.1,25.463
YDL149W,NP_076990.4,27.863
YDL150W,NP_001713.2,28.986
YDL153C,NP_065101.1,47.368
YDL154W,NP_751898.1,29.231
YDL155W,NP_004692.1,40.076
YDL156W,XP_005254737.1,24.390
YDL157C,XP_005269443.1,29.851
YDL159W,XP_011520085.1,37.612
YDL160C,XP_024304145.1,68.657
YDL161W,NP_683723.2,48.387
YDL164C,NP_001307900.1,42.134
YDL165W,XP_024304754.1,29.167
YDL166C,NP_057367.1,41.071
YDL167C,NP_112564.1,44.000
YDL167C,NP_112564.1,62.500
YDL168W,NP_000662.3,63.172
YDL169C,NP_003039.2,26.471
YDL171C,XP_005270619.2,24.145
YDL173W,XP_011509702.1,52.174
YDL174C,NP_919417.1,36.170
YDL175C,XP_005251669.1,33.846
YDL177C,XP_016881321.1,32.450
YDL178W,NP_689996.4,53.183
YDL179W,NP_001308318.1,18.563
YDL181W,NP_057395.1,33.333
YDL182W,NP_001274670.1,22.500
YDL183C,XP_011509565.1,33.333
YDL185W,NP_001681.2,59.780
YDL185W,NP_001681.2,65.320
YDL186W,NP_001158187.1,19.540
YDL188C,NP_001009552.1,75.828
YDL189W,XP_011536342.1,34.177
YDL190C,XP_016855525.1,30.079
YDL191W,NP_009140.1,56.098
YDL192W,NP_001649.1,77.222
YDL193W,NP_612468.1,29.000
YDL194W,XP_011536149.1,28.373
YDL195W,NP_001305049.1,26.518
YDL195W,NP_001305049.1,32.143
YDL197C,XP_016878175.1,22.182
YDL198C,NP_055067.1,23.602
YDL198C,NP_055067.1,28.662
YDL198C,NP_055067.1,30.380
YDL199C,XP_011536149.1,22.222
YDL200C,XP_016871764.1,40.000
YDL201W,NP_005362.3,57.198
YDL202W,NP_694972.3,27.368
YDL203C,XP_005268045.1,21.362
YDL203C,XP_005268045.1,28.302
YDL204W,NP_997404.1,23.392
YDL205C,NP_000181.2,39.233
YDL206W,NP_001317395.1,25.283
YDL206W,NP_001317395.1,35.294
YDL206W,NP_001317395.1,37.681
YDL207W,NP_001003722.1,28.495
YDL208W,NP_060308.1,50.000
YDL209C,NP_060517.1,26.708
YDL210W,XP_016876202.1,23.810
YDL211C,NP_663625.2,27.200
YDL212W,XP_016859427.1,36.842
YDL213C,NP_001350589.1,23.750
YDL214C,NP_001231775.1,29.518
YDL215C,NP_006758.2,32.184
YDL216C,NP_006828.2,40.291
YDL217C,NP_037469.2,35.088
YDL219W,NP_001304972.1,47.297
YDL220C,XP_011509788.1,23.077
YDL222C,XP_011515897.1,25.503
YDL224C,NP_003760.1,36.508
YDL225W,NP_001229885.1,37.209
YDL226C,NP_060679.1,29.023
YDL227C,XP_024305514.1,28.395
YDL229W,XP_011541100.1,63.845
YDL230W,XP_016882558.1,31.507
YDL230W,XP_016882558.1,35.034
YDL231C,NP_057494.3,21.854
YDL232W,NP_001128165.1,40.000
YDL233W,NP_077719.2,26.316
YDL234C,XP_011536984.1,35.380
YDL235C,NP_001167629.1,44.000
YDL236W,NP_001035830.1,33.007
YDL237W,NP_001244945.2,39.286
YDL238C,NP_001338500.1,41.439
YDL239C,XP_005251787.1,28.743
YDL240W,NP_001035919.1,23.239
YDL240W,NP_001035919.1,30.275
YDL240W,NP_001035919.1,31.677
YDL241W,NP_001333202.1,45.161
YDL243C,NP_036199.2,29.665
YDL244W,XP_011541667.1,30.263
YDL245C,XP_024304616.1,28.837
YDL246C,NP_003095.2,42.899
YDL247W,NP_004245.2,26.950
YDL248W,XP_006719004.1,29.310
YDR001C,NP_009111.2,26.411
YDR002W,NP_001265569.1,53.896
YDR003W-A,XP_011514417.1,41.379
YDR004W,NP_002868.1,31.799
YDR005C,NP_115648.2,28.571
YDR005C,NP_115648.2,32.593
YDR006C,XP_011513132.2,24.074
YDR007W,XP_006721703.1,36.957
YDR009W,NP_002035.1,36.285
YDR011W,NP_001244315.1,28.433
YDR011W,NP_001244315.1,29.273
YDR012W,NP_000959.2,60.417
YDR013W,NP_066545.3,28.804
YDR014W,XP_016871470.1,34.783
YDR014W-A,XP_016878167.1,48.148
YDR016C,XP_005248945.1,38.776
YDR017C,XP_024302095.1,36.066
YDR018C,NP_064518.1,26.524
YDR019C,NP_000472.2,41.860
YDR020C,NP_036606.2,24.762
YDR021W,NP_055555.1,61.772
YDR023W,NP_006504.2,46.614
YDR025W,NP_001006.1,69.872
YDR026C,XP_024302790.1,28.934
YDR027C,NP_057600.2,25.862
YDR030C,NP_000073.1,21.429
YDR030C,NP_000073.1,27.320
YDR031W,XP_005263881.1,22.321
YDR032C,NP_001034680.2,37.778
YDR033W,NP_001094857.1,27.119
YDR034C-C,NP_000426.2,25.373
YDR034C-D,NP_076936.1,26.087
YDR034W-B,XP_011508478.1,60.000
YDR035W,NP_001304107.1,24.370
YDR036C,XP_011509255.1,34.037
YDR037W,NP_005539.1,57.168
YDR038C,NP_001186114.1,29.568
YDR039C,NP_001186114.1,29.568
YDR040C,NP_001186114.1,29.900
YDR041W,NP_001014.1,29.412
YDR043C,NP_001311034.1,38.554
YDR043C,NP_001311034.1,41.667
YDR044W,NP_000088.3,52.978
YDR045C,NP_057394.3,52.212
YDR046C,NP_036376.2,21.212
YDR047W,NP_000365.3,51.966
YDR049W,XP_016859910.1,27.949
YDR050C,NP_000356.1,53.036
YDR051C,XP_016865184.1,23.429
YDR052C,NP_006707.1,43.182
YDR054C,NP_004350.1,33.766
YDR055W,NP_003081.2,28.889
YDR057W,XP_006719263.1,27.517
YDR058C,NP_079265.2,29.474
YDR059C,NP_871621.1,81.250
YDR060W,NP_005751.2,28.598
YDR061W,NP_001020262.1,21.171
YDR061W,NP_001020262.1,23.426
YDR062W,NP_004854.1,48.073
YDR063W,NP_004115.1,28.889
YDR064W,NP_001008.1,78.000
YDR066C,NP_079089.2,26.667
YDR067C,XP_024302319.1,22.727
YDR068W,NP_060515.3,29.592
YDR069C,NP_001269978.1,35.537
YDR070C,NP_689592.2,40.816
YDR071C,NP_001079.1,25.926
YDR072C,NP_001138351.1,32.500
YDR073W,XP_005268613.1,18.750
YDR074W,XP_005266118.1,29.600
YDR075W,NP_002711.1,62.662
YDR076W,NP_001308744.1,29.078
YDR078C,NP_001271145.1,27.119
YDR079C-A,NP_997001.1,28.358
YDR079W,NP_001186384.1,39.024
YDR080W,NP_055211.2,24.610
YDR081C,XP_005262864.1,25.087
YDR083W,NP_056139.1,33.141
YDR084C,NP_057162.4,34.932
YDR085C,NP_076412.3,47.500
YDR086C,NP_055117.1,46.154
YDR087C,NP_055871.1,35.498
YDR088C,XP_024310095.1,24.432
YDR089W,XP_006720510.1,30.769
YDR090C,NP_036392.2,34.483
YDR091C,NP_002931.2,68.595
YDR092W,NP_003339.1,70.270
YDR093W,XP_011524325.1,36.842
YDR096W,NP_001357023.1,26.620
YDR097C,NP_001268423.1,33.239
YDR098C,NP_006532.2,40.889
YDR098C,NP_006532.2,55.208
YDR098C-A,NP_001258152.2,33.333
YDR098C-B,NP_001258152.2,33.333
YDR099W,NP_006752.1,73.913
YDR101C,NP_006182.2,23.077
YDR103W,NP_005658.1,32.000
YDR104C,NP_001352796.1,23.611
YDR105C,NP_945179.1,31.653
YDR106W,XP_011535262.1,23.448
YDR107C,NP_055557.2,32.902
YDR109C,XP_016857135.1,25.275
YDR109C,XP_016857135.1,40.037
YDR110W,NP_001291876.1,18.577
YDR111C,NP_597700.1,46.721
YDR114C,NP_001333504.1,25.510
YDR115W,NP_076426.1,50.000
YDR116C,NP_064621.3,25.175
YDR117C,XP_011507559.1,25.287
YDR118W,XP_016885374.1,73.333
YDR119W,XP_016867495.1,18.717
YDR119W-A,XP_006714723.1,35.417
YDR120C,NP_001338690.1,37.024
YDR121W,NP_059139.3,28.261
YDR122W,NP_001156769.1,37.380
YDR122W,NP_001156769.1,41.860
YDR123C,XP_011543770.1,27.273
YDR124W,NP_000578.2,25.455
YDR125C,XP_005268043.1,20.708
YDR126W,XP_011543203.1,40.336
YDR127W,XP_016872154.1,30.488
YDR128W,NP_001311100.1,28.023
YDR129C,NP_005023.2,39.385
YDR131C,NP_001136234.1,43.590
YDR132C,XP_006718579.1,27.619
YDR134C,NP_005766.3,32.609
YDR135C,XP_011520799.1,41.565
YDR137W,XP_011520141.1,23.711
YDR138W,NP_002364.5,23.551
YDR139C,NP_006147.1,58.442
YDR140W,NP_037372.4,34.579
YDR141C,XP_011533921.1,20.526
YDR141C,XP_011533921.1,26.895
YDR142C,NP_000279.1,30.027
YDR143C,NP_001361356.1,47.059
YDR144C,NP_002621.1,24.010
YDR145W,XP_024305136.1,39.103
YDR146C,NP_619638.2,32.759
YDR146C,NP_619638.2,45.238
YDR147W,NP_005189.2,25.767
YDR148C,NP_001924.2,59.426
YDR150W,XP_011524282.1,27.692
YDR151C,NP_004917.2,41.463
YDR151C,NP_004917.2,51.471
YDR152W,NP_057036.2,31.064
YDR153C,NP_683723.2,23.962
YDR155C,NP_005720.1,70.440
YDR156W,XP_011533465.1,26.596
YDR158W,XP_006721589.1,40.000
YDR159W,XP_005261262.1,26.790
YDR160W,NP_066000.2,23.420
YDR161W,NP_001369374.1,21.053
YDR162C,NP_065921.2,28.846
YDR162C,NP_065921.2,29.825
YDR162C,NP_065921.2,38.333
YDR163W,XP_011523432.1,40.476
YDR164C,NP_008880.2,26.604
YDR165W,NP_001247403.1,29.046
YDR166C,XP_016866513.1,20.000
YDR167W,NP_006275.1,32.558
YDR168W,NP_008996.1,22.430
YDR168W,NP_008996.1,38.095
YDR169C,XP_016855476.1,36.842
YDR170C,XP_005260309.1,30.292
YDR170C,XP_005260309.1,31.280
YDR170W-A,NP_932157.1,24.265
YDR171W,NP_001230741.1,29.508
YDR172W,NP_002085.3,57.377
YDR173C,NP_001006115.1,29.020
YDR174W,XP_011519460.1,35.294
YDR175C,NP_068593.2,30.476
YDR176W,NP_006345.1,25.758
YDR177W,NP_003329.1,46.207
YDR178W,XP_016866475.1,32.432
YDR179W-A,NP_001334848.2,26.531
YDR180W,XP_016864820.1,20.238
YDR182W,XP_016881415.1,20.900
YDR182W-A,NP_001357115.1,36.667
YDR183W,XP_016858636.1,33.939
YDR184C,NP_078796.2,26.271
YDR185C,NP_057129.2,31.395
YDR186C,NP_036250.2,24.706
YDR188W,NP_001753.1,56.747
YDR189W,NP_057190.2,32.322
YDR190C,NP_003698.1,70.737
YDR191W,NP_036370.2,27.244
YDR192C,XP_005261262.1,24.314
YDR194C,NP_006764.3,33.478
YDR196C,XP_011523564.1,38.528
YDR197W,NP_001257965.1,36.667
YDR198C,XP_016883893.1,22.481
YDR200C,NP_001364486.1,40.541
YDR201W,XP_011514280.1,19.853
YDR202C,NP_001306149.1,26.168
YDR204W,NP_057119.3,39.286
YDR205W,XP_005248626.1,37.113
YDR206W,NP_775179.1,20.382
YDR207C,XP_024308200.1,33.000
YDR208W,NP_001317618.1,37.333
YDR210C-C,NP_001258152.2,33.333
YDR210C-D,NP_001092093.2,33.333
YDR210W,NP_115788.1,38.298
YDR210W-A,XP_005259981.1,26.168
YDR210W-B,NP_076936.1,25.731
YDR211W,NP_003898.2,28.386
YDR212W,NP_110379.2,63.486
YDR213W,XP_016873499.1,32.381
YDR214W,NP_036243.1,25.634
YDR216W,NP_001339427.1,30.357
YDR216W,NP_001339427.1,30.882
YDR216W,NP_001339427.1,36.735
YDR216W,NP_001339427.1,40.000
YDR216W,NP_001339427.1,44.776
YDR217C,NP_001276904.1,22.523
YDR218C,NP_443070.6,31.447
YDR219C,NP_071322.2,33.333
YDR221W,XP_011526432.1,34.783
YDR221W,XP_011526432.1,41.121
YDR222W,XP_016872322.1,24.691
YDR224C,NP_001019770.1,73.171
YDR225W,NP_003503.1,76.800
YDR226W,NP_001306070.1,58.605
YDR228C,NP_001333342.1,26.733
YDR228C,NP_001333342.1,41.748
YDR229W,NP_001257905.1,19.835
YDR231C,NP_001351286.1,34.211
YDR232W,NP_001033056.1,43.662
YDR233C,NP_997404.1,25.153
YDR234W,XP_016884301.1,25.298
YDR235W,NP_060392.3,21.995
YDR236C,NP_060809.3,36.310
YDR237W,NP_001333086.1,33.962
YDR238C,NP_057535.1,43.093
YDR239C,XP_011537332.1,42.308
YDR240C,NP_005564.1,29.630
YDR242W,NP_001432.2,27.668
YDR243C,NP_004809.2,38.848
YDR244W,XP_011519104.1,35.880
YDR245W,NP_067681.1,52.174
YDR246W,NP_057230.1,29.114
YDR246W-A,XP_011519540.1,28.205
YDR247W,NP_001156768.1,29.141
YDR248C,NP_001001551.2,35.758
YDR251W,NP_060360.3,22.835
YDR252W,NP_689478.1,34.351
YDR253C,NP_078947.3,33.929
YDR253C,NP_078947.3,33.962
YDR253C,NP_078947.3,35.938
YDR253C,NP_078947.3,37.288
YDR253C,NP_078947.3,38.000
YDR253C,NP_078947.3,39.683
YDR253C,NP_078947.3,40.984
YDR253C,NP_078947.3,44.068
YDR253C,NP_078947.3,50.000
YDR253C,NP_078947.3,50.820
YDR255C,NP_073617.1,25.598
YDR256C,NP_001743.1,49.796
YDR257C,NP_079136.2,25.987
YDR258C,NP_001245323.1,37.072
YDR259C,XP_006718443.1,29.730
YDR260C,NP_009038.1,27.368
YDR261C,XP_024303369.1,29.787
YDR261C-C,NP_001258152.2,33.333
YDR261C-D,NP_001258152.2,33.333
YDR261W-A,XP_005259981.1,27.083
YDR261W-B,NP_076936.1,25.731
YDR262W,XP_005266116.1,24.545
YDR263C,NP_003677.4,36.964
YDR264C,NP_056151.2,29.715
YDR265W,NP_002608.1,23.714
YDR266C,NP_835461.2,28.926
YDR267C,NP_004795.1,29.885
YDR267C,NP_004795.1,34.375
YDR267C,NP_004795.1,42.271
YDR268W,XP_024305594.1,41.210
YDR270W,XP_016876116.1,24.719
YDR270W,XP_016876116.1,25.581
YDR270W,XP_016876116.1,26.471
YDR270W,XP_016876116.1,32.703
YDR272W,NP_001035517.1,39.184
YDR276C,XP_016865792.1,37.500
YDR277C,NP_689955.1,26.250
YDR280W,XP_011530337.1,34.828
YDR282C,NP_001258866.1,25.685
YDR283C,NP_001013725.2,27.819
YDR283C,NP_001013725.2,28.488
YDR284C,XP_006717748.1,32.016
YDR285W,NP_958782.1,17.361
YDR285W,NP_958782.1,18.846
YDR285W,NP_958782.1,20.833
YDR286C,NP_001157950.1,45.902
YDR287W,NP_005527.1,40.870
YDR288W,NP_803134.1,26.829
YDR289C,XP_005260534.1,29.630
YDR291W,NP_004251.4,24.935
YDR292C,NP_001171313.1,38.075
YDR293C,NP_689596.4,27.131
YDR294C,XP_011538620.1,41.752
YDR295C,NP_001290357.1,29.310
YDR297W,NP_001017369.1,35.404
YDR298C,NP_001688.1,33.649
YDR299W,NP_036270.1,25.683
YDR300C,XP_024303863.1,30.909
YDR301W,NP_037423.2,21.024
YDR301W,NP_037423.2,25.000
YDR302W,NP_002634.1,31.624
YDR303C,XP_024309017.1,30.263
YDR304C,NP_000933.1,53.535
YDR305C,NP_002003.1,39.831
YDR307W,NP_037514.2,23.577
YDR308C,NP_004255.2,28.369
YDR309C,XP_024306212.1,25.926
YDR311W,XP_024304226.1,33.813
YDR312W,NP_001185619.1,34.856
YDR313C,XP_011532413.1,44.000
YDR314C,NP_001341655.1,22.566
YDR316W,NP_689850.2,26.891
YDR316W-A,NP_001258152.2,33.333
YDR316W-B,NP_001092093.2,33.333
YDR318W,NP_002282.2,22.360
YDR319C,NP_001073941.1,27.083
YDR320C,NP_001243793.1,37.391
YDR320C-A,NP_055880.2,37.209
YDR321W,XP_016876760.1,22.439
YDR322C-A,NP_003090.2,35.088
YDR322W,NP_002558.1,26.667
YDR323C,XP_016862512.1,25.000
YDR324C,NP_116219.2,24.106
YDR325W,XP_016864032.1,24.129
YDR326C,NP_001306965.1,21.264
YDR326C,NP_001306965.1,24.510
YDR326C,NP_001306965.1,44.068
YDR328C,NP_733779.1,46.632
YDR329C,NP_003621.1,23.899
YDR330W,NP_056377.1,37.989
YDR331W,NP_005473.1,60.148
YDR332W,NP_055555.1,22.601
YDR333C,XP_005256354.1,24.941
YDR334W,NP_006653.2,25.424
YDR334W,NP_006653.2,51.274
YDR334W,NP_006653.2,56.658
YDR335W,NP_065801.1,23.231
YDR335W,NP_065801.1,27.000
YDR336W,NP_054889.2,27.857
YDR337W,NP_112570.2,30.252
YDR338C,NP_060712.2,28.694
YDR339C,NP_057046.1,61.340
YDR341C,NP_064716.2,41.856
YDR342C,NP_006507.2,29.167
YDR343C,NP_006507.2,29.167
YDR345C,XP_011511389.1,30.024
YDR346C,NP_001333696.1,27.083
YDR349C,NP_620476.1,22.508
YDR350C,XP_024308339.1,28.788
YDR351W,XP_016863039.1,29.213
YDR352W,XP_005245973.1,27.304
YDR353W,NP_653305.1,26.293
YDR354W,NP_001171596.1,27.273
YDR356W,NP_060004.3,22.581
YDR357C,XP_005254001.1,32.308
YDR358W,XP_005261575.1,26.070
YDR359C,NP_056224.3,39.394
YDR361C,NP_510869.1,24.277
YDR362C,NP_001157968.1,28.395
YDR363W,NP_008867.2,28.169
YDR363W-A,NP_006295.1,53.571
YDR364C,NP_056975.1,38.107
YDR365C,XP_016883363.1,32.836
YDR365C,XP_016883363.1,35.294
YDR365W-A,NP_001258152.2,33.333
YDR365W-B,NP_001258152.2,33.333
YDR367W,XP_016883276.1,24.615
YDR368W,NP_697021.1,38.944
YDR370C,XP_006715068.1,22.680
YDR371W,NP_970615.2,27.806
YDR372C,NP_060648.2,47.982
YDR373W,NP_055101.2,60.000
YDR374C,NP_001166299.1,44.882
YDR374W-A,NP_001339232.1,41.667
YDR375C,NP_004319.1,49.879
YDR376W,NP_077728.3,34.545
YDR377W,NP_065940.1,28.571
YDR378C,XP_016863162.1,45.000
YDR379C-A,NP_001036096.2,35.938
YDR379W,XP_024308769.1,28.194
YDR380W,NP_036392.2,19.847
YDR381C-A,XP_011524370.1,48.485
YDR381W,NP_005773.3,27.778
YDR382W,NP_000995.1,50.746
YDR383C,NP_001159478.1,28.261
YDR384C,NP_004936.2,25.472
YDR385W,NP_001952.1,66.200
YDR386W,XP_011543572.1,24.664
YDR386W,XP_011543572.1,28.707
YDR387C,NP_008862.1,25.758
YDR388W,NP_001269611.1,47.273
YDR389W,NP_038267.1,36.842
YDR390C,NP_005490.1,33.746
YDR392W,XP_024302340.1,28.618
YDR393W,XP_016866341.1,21.500
YDR394W,NP_006494.1,66.359
YDR395W,NP_006382.1,23.563
YDR397C,NP_001929.1,40.945
YDR398W,NP_055946.1,25.000
YDR399W,NP_000185.1,32.258
YDR402C,NP_001073.3,27.041
YDR404C,NP_002687.1,42.775
YDR405W,XP_006724959.1,27.338
YDR406W,XP_016864341.1,23.894
YDR406W,XP_016864341.1,29.499
YDR407C,XP_011515628.1,19.892
YDR408C,XP_011527828.1,35.859
YDR409W,XP_016882357.1,29.843
YDR410C,NP_036537.1,41.096
YDR411C,NP_001291706.1,27.604
YDR412W,NP_077289.1,53.061
YDR414C,NP_004727.2,32.370
YDR415C,XP_016872533.1,30.088
YDR416W,NP_064581.2,20.567
YDR416W,NP_064581.2,27.869
YDR418W,NP_000967.1,71.166
YDR419W,NP_006493.1,23.108
YDR420W,NP_001123367.1,28.481
YDR420W,NP_001123367.1,29.630
YDR420W,NP_001123367.1,31.683
YDR420W,NP_001123367.1,32.110
YDR420W,NP_001123367.1,32.174
YDR421W,XP_016884941.1,31.507
YDR422C,NP_005390.1,43.243
YDR423C,NP_001073007.1,42.857
YDR424C,NP_003737.1,48.810
YDR425W,NP_003785.1,31.481
YDR427W,NP_002808.3,31.135
YDR428C,NP_065843.4,30.137
YDR429C,NP_003746.2,33.712
YDR430C,NP_001229236.1,35.441
YDR432W,NP_006266.2,25.967
YDR434W,NP_149975.1,23.571
YDR435C,NP_057393.2,30.000
YDR436W,NP_002701.1,67.235
YDR437W,XP_016883854.1,26.087
YDR438W,NP_001317245.1,31.311
YDR440W,NP_115871.1,28.283
YDR441C,NP_000476.1,40.223
YDR444W,XP_016885017.1,25.773
YDR446W,NP_001338511.1,28.235
YDR447C,NP_001012.1,67.257
YDR448W,NP_001479.4,29.279
YDR449C,XP_011523299.1,31.746
YDR450W,NP_072045.1,70.833
YDR451C,NP_620689.1,36.111
YDR452W,NP_001009568.1,27.491
YDR453C,NP_005800.3,62.176
YDR454C,NP_001229768.1,51.351
YDR456W,XP_016884714.1,37.613
YDR457W,XP_016884682.1,22.018
YDR457W,XP_016884682.1,22.727
YDR457W,XP_016884682.1,27.723
YDR457W,XP_016884682.1,33.673
YDR457W,XP_016884682.1,45.106
YDR458C,NP_055797.2,23.704
YDR459C,XP_024308110.1,24.545
YDR460W,XP_005267744.1,29.874
YDR461C-A,XP_016860158.1,42.857
YDR461W,XP_011519401.1,30.000
YDR462W,NP_003767.2,25.926
YDR463W,NP_001338019.1,33.913
YDR463W,NP_001338019.1,34.884
YDR465C,NP_000147.1,27.536
YDR466W,NP_001248745.1,43.624
YDR468C,NP_001258540.1,24.121
YDR469W,NP_115963.1,39.474
YDR470C,XP_024304442.1,26.374
YDR471W,NP_001336851.1,55.882
YDR472W,NP_777554.1,30.986
YDR472W,NP_777554.1,31.250
YDR473C,XP_016858279.1,28.021
YDR475C,NP_001258931.1,34.568
YDR476C,NP_001353198.1,31.111
YDR477W,NP_006243.2,42.463
YDR478W,XP_011515665.1,27.778
YDR479C,XP_016857752.1,22.917
YDR480W,NP_055175.2,23.853
YDR481C,NP_001356734.1,32.551
YDR482C,XP_006720937.1,60.870
YDR483W,NP_006217.3,56.000
YDR484W,XP_016866666.1,20.645
YDR485C,NP_005988.1,34.247
YDR485C,NP_005988.1,39.394
YDR486C,NP_057494.3,31.556
YDR488C,NP_001265351.1,23.789
YDR489W,XP_005273716.1,22.984
YDR490C,NP_001248745.1,46.284
YDR492W,NP_057083.2,33.929
YDR493W,NP_859056.2,28.571
YDR495C,NP_004248.2,21.583
YDR496C,NP_055693.4,28.278
YDR497C,XP_011536149.1,27.860
YDR498C,NP_005952.2,38.182
YDR499W,XP_016878846.1,23.333
YDR500C,NP_000988.1,64.634
YDR501W,XP_011526616.1,23.448
YDR502C,NP_000420.1,68.338
YDR503C,XP_011542974.1,36.552
YDR504C,NP_055646.2,36.364
YDR505C,NP_001317713.1,25.146
YDR506C,NP_001092142.1,27.941
YDR507C,NP_115806.1,44.101
YDR508C,NP_066000.2,20.230
YDR510W,NP_003343.1,47.423
YDR511W,NP_064571.1,34.234
YDR512C,XP_016856451.1,26.471
YDR513W,NP_001230328.1,35.294
YDR514C,XP_016865140.1,36.957
YDR515W,XP_016863842.1,39.785
YDR516C,NP_079406.4,31.398
YDR516C,NP_079406.4,34.677
YDR517W,XP_006713364.1,41.584
YDR518W,NP_005304.3,27.495
YDR519W,NP_476433.1,58.182
YDR520C,XP_006711113.1,25.000
YDR522C,NP_003115.1,27.419
YDR523C,XP_011508798.1,50.373
YDR524C,XP_024306815.1,35.882
YDR524C-B,NP_001317417.1,30.769
YDR525W-A,NP_000928.1,24.638
YDR527W,XP_005254354.1,34.737
YDR527W,XP_005254354.1,43.636
YDR528W,XP_016864734.1,37.500
YDR529C,NP_006285.1,38.776
YDR531W,XP_011540010.2,38.442
YDR532C,NP_001311048.1,24.569
YDR533C,NP_945185.1,27.660
YDR536W,NP_008862.1,28.333
YDR538W,XP_011535260.1,22.353
YDR539W,XP_011536756.1,43.333
YDR540C,NP_001308309.1,28.571
YDR541C,XP_011529480.1,23.383
YDR545W,XP_016879460.1,24.309
YDR545W,XP_016879460.1,25.281
YDR545W,XP_016879460.1,26.519
YDR545W,XP_016879460.1,27.381
YDR545W,XP_016879460.1,28.472
YDR545W,XP_016879460.1,29.341
YDR545W,XP_016879460.1,31.013
YEL001C,XP_005251785.1,27.835
YEL002C,NP_005207.3,24.113
YEL003W,NP_036526.2,39.000
YEL004W,NP_116215.1,29.290
YEL005C,XP_016861815.1,24.390
YEL006W,NP_110407.2,28.571
YEL006W,NP_110407.2,34.576
YEL007W,XP_016869005.1,23.926
YEL009C,NP_002219.1,41.791
YEL011W,NP_000149.4,59.216
YEL012W,NP_003335.1,58.824
YEL013W,NP_775104.2,23.856
YEL013W,NP_775104.2,26.374
YEL013W,NP_775104.2,27.273
YEL013W,NP_775104.2,29.231
YEL015W,NP_001177257.1,22.816
YEL016C,NP_005012.2,30.467
YEL017C-A,XP_005247300.1,44.444
YEL017W,XP_024307430.1,32.857
YEL018W,XP_016877788.1,31.579
YEL019C,XP_016868822.1,24.675
YEL020C,NP_036392.2,39.267
YEL020W-A,NP_036592.1,45.833
YEL021W,NP_000364.1,51.600
YEL022W,XP_011538614.1,25.821
